genome,completeness,contamination,strain_heterogeneity,length,N50,centrality
chicken1_D37_metabat2.68.fa.contigs.fa,65.1,0.34,0.0,2376447,46110,0.0
chicken1_D37_metabat2.75.fa_sub.contigs.fa,49.76,1.27,50.0,1060983,14622,0.0
chicken1_D37_metabat2.88.fa.contigs.fa,39.12,0.68,0.0,1009188,28106,0.0
chicken1_D38_maxbin.001.fasta.contigs.fa,88.51,0.0,0.0,2022346,176087,0.9997173716666667
chicken1_D38_maxbin.002.fasta.contigs.fa,100.0,2.7,0.0,4110848,195368,0.9999082376190475
chicken1_D38_maxbin.003.fasta.contigs.fa,98.97,1.15,0.0,4790081,81424,0.9994886676923076
chicken1_D38_maxbin.004.fasta.contigs.fa,67.67,6.85,33.33,2278603,118488,0.0
chicken1_D38_maxbin.005.fasta.contigs.fa,97.38,0.37,0.0,2487174,32715,0.9966896887500001
chicken1_D38_maxbin.006.fasta.contigs.fa,73.79,1.21,0.0,1533959,49524,0.9992820705555556
chicken1_D38_maxbin.007.fasta.contigs.fa,100.0,0.12,0.0,4109151,112852,0.9999237885714285
chicken1_D38_maxbin.008.fasta.contigs.fa,99.31,0.67,0.0,2856468,112862,0.9990838280000001
chicken1_D38_maxbin.009.fasta.contigs.fa,94.63,2.68,100.0,3520744,19874,0.986830636585366
chicken1_D38_maxbin.010.fasta.contigs.fa,98.89,5.39,90.0,5333978,16048,0.9931096416666668
chicken1_D38_maxbin.011.fasta.contigs.fa,97.59,36.79,0.0,4432972,57333,0.0
chicken1_D38_maxbin.012.fasta.contigs.fa,65.22,5.37,0.0,2005444,4024,0.0
chicken1_D38_maxbin.013.fasta.contigs.fa,58.79,15.29,4.55,3162863,1964,0.0
chicken1_D39_maxbin.001.fasta.contigs.fa,49.73,0.0,0.0,1812479,219721,0.0
chicken1_D39_maxbin.002.fasta.contigs.fa,95.97,0.0,0.0,2118984,176021,0.9997399283333334
chicken1_D39_maxbin.004.fasta.contigs.fa,98.28,1.5,0.0,4811850,79779,0.9995392007692308
chicken1_D39_maxbin.005.fasta.contigs.fa,72.98,0.0,0.0,2268714,135901,0.999072315
chicken1_D39_maxbin.006.fasta.contigs.fa,80.24,0.0,0.0,1585510,57234,0.9991590583333334
chicken1_D39_maxbin.007.fasta.contigs.fa,99.25,0.75,0.0,2633884,35395,0.996721006875
chicken1_D39_maxbin.008.fasta.contigs.fa,100.0,0.05,0.0,3885138,112852,0.9999184476190477
chicken1_D39_maxbin.009.fasta.contigs.fa,87.9,2.41,20.0,2665863,53991,0.9983420799999999
chicken1_D39_maxbin.010.fasta.contigs.fa,98.32,19.09,38.46,3499594,227203,0.9990689250000001
chicken1_D39_maxbin.011.fasta.contigs.fa,98.58,2.82,47.27,5058474,24944,0.9936457016666667
chicken1_D39_maxbin.012.fasta.contigs.fa,94.63,0.67,0.0,3426022,24274,0.9831962829268294
chicken1_D39_maxbin.013.fasta.contigs.fa,93.1,7.93,0.0,3650779,60339,0.997116715
chicken1_D39_maxbin.014.fasta.contigs.fa,42.54,3.85,0.0,4542052,2946,0.0
chicken1_D3_maxbin.001.fasta.contigs.fa,100.0,0.0,0.0,3976037,219558,0.9999177426190476
chicken1_D3_maxbin.002.fasta.contigs.fa,80.58,0.0,0.0,2389325,128156,0.9988580899999999
chicken1_D3_maxbin.003.fasta.contigs.fa,93.19,2.53,0.0,2544073,65308,0.9996863314285714
chicken1_D3_maxbin.004.fasta.contigs.fa,96.64,0.67,100.0,3212781,29198,0.9955030612195123
chicken1_D3_maxbin.005.fasta.contigs.fa,77.02,0.0,0.0,1738272,48685,0.9991638038888888
chicken1_D3_maxbin.006.fasta.contigs.fa,97.73,3.55,17.86,5608098,38675,0.9938514840000001
chicken1_D3_maxbin.007.fasta.contigs.fa,87.5,2.5,12.5,2668269,108459,0.0
chicken1_D3_maxbin.008.fasta.contigs.fa,100.0,1.07,0.0,4327960,96628,0.9998787480952384
chicken1_D3_maxbin.009.fasta.contigs.fa,100.0,10.6,18.64,3652358,18065,0.9965371462500001
chicken1_D3_maxbin.010.fasta.contigs.fa,91.38,19.75,43.33,2377757,36261,0.9995500649999999
chicken1_D3_maxbin.011.fasta.contigs.fa,71.88,26.74,0.0,5197191,2292,0.0
chicken1_D3_maxbin.013.fasta.contigs.fa,61.08,11.84,3.12,2022774,1791,0.0
chicken1_D40_maxbin.001.fasta.contigs.fa,42.59,0.17,100.0,1827576,21255,0.0
chicken1_D40_maxbin.002.fasta.contigs.fa,100.0,0.0,0.0,4024710,195487,0.9999180885714286
chicken1_D40_maxbin.005.fasta.contigs.fa,78.01,1.12,0.0,1696676,54723,0.9998747536
chicken1_D40_maxbin.006.fasta.contigs.fa,79.64,2.82,0.0,2803979,56102,0.999653158095238
chicken1_D40_maxbin.007.fasta.contigs.fa,94.29,8.16,29.03,4699420,33095,0.9962889378947368
chicken1_D40_maxbin.008.fasta.contigs.fa,99.25,1.51,0.0,3917034,112488,0.9998420228571427
chicken1_D40_maxbin.009.fasta.contigs.fa,31.04,0.0,0.0,2069978,14030,0.0
chicken1_D40_maxbin.010.fasta.contigs.fa,94.3,0.34,0.0,2717724,38255,0.9951388360975609
chicken1_D40_maxbin.011.fasta.contigs.fa,80.61,1.59,0.0,2237818,96962,0.9985868809999999
chicken1_D40_maxbin.012.fasta.contigs.fa,98.1,0.32,0.0,3417041,97983,0.9993099109999999
chicken1_D40_maxbin.016.fasta.contigs.fa,90.94,0.96,0.0,2509651,80379,0.999423559375
chicken1_D40_maxbin.017.fasta.contigs.fa,70.56,5.71,0.0,5278691,99019,0.9994824569230769
chicken1_D40_maxbin.018.fasta.contigs.fa,68.97,18.97,0.0,2063151,63828,0.0
chicken1_D40_maxbin.019.fasta.contigs.fa,82.19,0.0,0.0,2395143,113968,0.9990105263636365
chicken1_D40_maxbin.020.fasta.contigs.fa,4.72,1.36,0.0,2633025,8541,0.0
chicken1_D40_maxbin.022.fasta.contigs.fa,76.29,0.67,100.0,1765445,21202,0.9969927853846154
chicken1_D40_maxbin.023.fasta.contigs.fa,84.83,60.58,15.07,4467123,41519,0.0
chicken1_D40_maxbin.024.fasta.contigs.fa,97.0,0.0,0.0,2684694,151697,0.9998378233333334
chicken1_D40_maxbin.025.fasta.contigs.fa,46.55,11.52,64.0,2142967,68592,0.0
chicken1_D40_maxbin.027.fasta.contigs.fa,92.03,21.4,8.78,6027465,241253,0.0
chicken1_D40_maxbin.031.fasta.contigs.fa,72.98,2.13,0.0,2253874,66929,0.9997629714285715
chicken1_D40_maxbin.032.fasta_sub.contigs.fa,32.55,0.89,50.0,848068,34674,0.0
chicken1_D40_maxbin.033.fasta.contigs.fa,97.55,1.17,0.0,2142371,118586,0.999833733478261
chicken1_D40_maxbin.034.fasta.contigs.fa,79.29,31.56,10.47,3266672,45210,0.0
chicken1_D40_maxbin.036.fasta.contigs.fa,89.66,1.28,40.0,2686845,62122,0.9949056140000001
chicken1_D40_maxbin.037.fasta.contigs.fa,69.14,31.16,11.96,3657759,28722,0.0
chicken1_D40_maxbin.038.fasta.contigs.fa,82.24,21.17,6.98,2449885,45103,0.0
chicken1_D40_maxbin.040.fasta.contigs.fa,77.18,3.81,0.0,2364034,66510,0.99963024
chicken1_D40_maxbin.042.fasta.contigs.fa,79.53,1.85,0.0,2086031,29035,0.9994136831578946
chicken1_D40_maxbin.046.fasta.contigs.fa,88.75,6.28,6.67,3120684,19926,0.9986575875000001
chicken1_D40_maxbin.047.fasta.contigs.fa,77.47,8.73,34.48,2381496,28454,0.9986737000000001
chicken1_D40_maxbin.053.fasta.contigs.fa,51.36,17.01,8.06,3692185,2799,0.0
chicken1_D40_maxbin.054.fasta.contigs.fa,88.98,38.79,1.06,2560507,6367,0.0
chicken1_D40_maxbin.056.fasta.contigs.fa,58.82,21.29,41.1,1954327,1857,0.0
chicken1_D40_maxbin.057.fasta.contigs.fa,57.63,21.66,0.0,4614730,1996,0.0
chicken1_D40_maxbin.061.fasta.contigs.fa,46.42,12.75,0.0,3823195,2115,0.0
chicken1_D40_maxbin.070.fasta.contigs.fa,64.04,14.34,0.0,2263231,2146,0.0
chicken1_D40_metabat2.111.fa.contigs.fa,59.18,0.0,0.0,1200083,42615,0.0
chicken1_D40_metabat2.115.fa.contigs.fa,17.05,0.0,0.0,445283,26668,0.0
chicken1_D40_metabat2.172.fa_sub.contigs.fa,21.32,0.0,0.0,562045,42600,0.0
chicken1_D40_metabat2.69.fa_sub.contigs.fa,18.32,0.0,0.0,433667,30192,0.0
chicken1_D40_metabat2.89.fa.contigs.fa,26.8,0.0,0.0,798257,36573,0.0
chicken1_D40_metabat2.93.fa.contigs.fa,51.52,0.0,0.0,1360000,9604,0.0
chicken1_D41_maxbin.001.fasta.contigs.fa,80.05,0.0,0.0,1938397,59107,0.9990887283333334
chicken1_D41_maxbin.002.fasta.contigs.fa,92.18,1.59,0.0,2801622,95277,0.9980788176666665
chicken1_D41_maxbin.004.fasta.contigs.fa,63.42,27.18,34.29,2621343,75008,0.0
chicken1_D41_maxbin.005.fasta.contigs.fa,65.17,9.4,54.17,2962864,95542,0.0
chicken1_D41_maxbin.006.fasta.contigs.fa,92.95,1.05,16.67,2828245,38255,0.9947801158536584
chicken1_D41_maxbin.008.fasta.contigs.fa,99.63,6.43,0.0,3524008,35155,0.996216703125
chicken1_D41_maxbin.009.fasta.contigs.fa,98.25,10.88,51.85,4061972,66005,0.99849994
chicken1_D41_maxbin.010.fasta.contigs.fa,45.3,7.65,35.0,1513787,41274,0.0
chicken1_D41_maxbin.011.fasta.contigs.fa,76.44,4.6,0.0,3524851,99944,0.9867728566666667
chicken1_D41_maxbin.012.fasta.contigs.fa,90.64,0.0,0.0,2506456,75257,0.9970369346666667
chicken1_D41_maxbin.014.fasta.contigs.fa,8.46,0.0,0.0,2209536,15325,0.0
chicken1_D41_maxbin.015.fasta.contigs.fa,90.03,13.92,5.26,3249282,99959,0.9996905
chicken1_D41_maxbin.016.fasta.contigs.fa,76.68,24.62,1.89,2536120,27929,0.0
chicken1_D41_maxbin.017.fasta.contigs.fa,95.02,1.55,40.0,3060456,32821,0.9985901850000001
chicken1_D41_maxbin.019.fasta.contigs.fa,85.03,1.02,0.0,2130921,52473,0.9994446680000001
chicken1_D41_maxbin.021.fasta.contigs.fa,89.26,2.35,60.0,2121676,15916,0.997465777
chicken1_D41_maxbin.024.fasta.contigs.fa,97.38,0.0,0.0,2787164,151878,0.9997671581481482
chicken1_D41_maxbin.025.fasta.contigs.fa,87.93,25.24,24.32,2564277,49788,0.0
chicken1_D41_maxbin.026.fasta.contigs.fa,99.59,0.14,50.0,6385845,74395,0.99957794
chicken1_D41_maxbin.027.fasta.contigs.fa,100.0,0.0,0.0,3939079,191493,0.9999355133333332
chicken1_D41_maxbin.028.fasta.contigs.fa,86.62,0.64,50.0,3048256,18900,0.9920024080000001
chicken1_D41_maxbin.029.fasta.contigs.fa,90.94,0.69,0.0,2495613,90546,0.99940712375
chicken1_D41_maxbin.030.fasta.contigs.fa,92.66,2.1,0.0,2131270,123039,0.9996384665217392
chicken1_D41_maxbin.031.fasta.contigs.fa,65.62,2.92,0.0,2126191,28557,0.0
chicken1_D41_maxbin.032.fasta.contigs.fa,81.65,10.44,17.86,2929392,88294,0.9984298252631578
chicken1_D41_maxbin.034.fasta.contigs.fa,76.51,32.46,4.04,3476017,58950,0.0
chicken1_D41_maxbin.035.fasta.contigs.fa,66.14,13.56,18.75,3287571,44417,0.0
chicken1_D41_maxbin.036.fasta.contigs.fa,58.27,0.67,0.0,1845114,2928,0.0
chicken1_D41_maxbin.037.fasta.contigs.fa,99.06,0.75,0.0,3506121,73586,0.9998844228571429
chicken1_D41_maxbin.038.fasta.contigs.fa,93.12,12.06,5.0,4760933,22827,0.9779109566666667
chicken1_D41_maxbin.046.fasta.contigs.fa,81.72,43.82,28.04,3254538,4523,0.0
chicken1_D41_maxbin.049.fasta.contigs.fa,89.98,1.9,10.53,4867097,4683,0.9938544683333334
chicken1_D41_maxbin.051.fasta_sub.contigs.fa,52.66,20.48,5.45,3792300,2823,0.0
chicken1_D41_maxbin.054.fasta.contigs.fa,80.05,12.37,17.39,3560784,3045,0.9943600740909093
chicken1_D41_maxbin.055.fasta.contigs.fa,89.57,38.13,37.78,2238126,3044,0.0
chicken1_D41_maxbin.060.fasta.contigs.fa,56.05,2.52,0.0,1326533,2044,0.0
chicken1_D41_maxbin.062.fasta.contigs.fa,49.66,2.4,0.0,1569568,1652,0.0
chicken1_D41_metabat2.124.fa.contigs.fa,67.73,2.24,50.0,1809837,9659,0.0
chicken1_D41_metabat2.84.fa.contigs.fa,62.14,0.16,0.0,1827091,12411,0.0
chicken1_D42_maxbin.001.fasta.contigs.fa,99.62,0.67,14.29,5584326,141885,0.992319535
chicken1_D42_maxbin.002.fasta.contigs.fa,76.7,2.58,0.0,2398664,67286,0.9980270223333334
chicken1_D42_maxbin.003.fasta.contigs.fa,31.96,0.02,0.0,1634989,69302,0.0
chicken1_D42_maxbin.005.fasta.contigs.fa,21.52,2.22,0.0,1322158,36195,0.0
chicken1_D42_maxbin.006.fasta.contigs.fa,99.25,0.19,0.0,2719792,32173,0.9962229899999999
chicken1_D42_maxbin.007.fasta.contigs.fa,83.53,14.65,8.57,2622671,27301,0.9954763433333332
chicken1_D42_maxbin.008.fasta.contigs.fa,73.79,0.4,0.0,1530115,47875,0.9993689572222224
chicken1_D42_maxbin.009.fasta.contigs.fa,92.45,0.0,0.0,2979003,52412,0.9992595879999999
chicken1_D42_maxbin.011.fasta.contigs.fa,100.0,0.0,0.0,3877195,195482,0.9999159754761904
chicken1_D42_maxbin.012.fasta.contigs.fa,77.34,0.89,0.0,1461978,59711,0.999923108
chicken1_D42_maxbin.013.fasta.contigs.fa,78.68,14.14,20.69,2231809,25039,0.0
chicken1_D42_maxbin.014.fasta.contigs.fa,59.73,0.0,0.0,1544503,67697,0.0
chicken1_D42_maxbin.015.fasta.contigs.fa,93.96,0.0,0.0,2308876,44975,0.9952278953658538
chicken1_D42_maxbin.016.fasta.contigs.fa,93.04,1.27,14.29,2878925,103689,0.99480696
chicken1_D42_maxbin.017.fasta.contigs.fa,98.87,0.75,0.0,3620494,125682,0.9998852014285714
chicken1_D42_maxbin.019.fasta.contigs.fa,84.04,5.56,0.0,5855048,113194,0.9995104330769229
chicken1_D42_maxbin.020.fasta.contigs.fa,67.11,18.09,2.27,1967582,46357,0.0
chicken1_D42_maxbin.022.fasta_sub.contigs.fa,55.39,12.23,9.09,1760034,43679,0.0
chicken1_D42_maxbin.023.fasta.contigs.fa,13.89,0.57,0.0,2495218,11266,0.0
chicken1_D42_maxbin.026.fasta.contigs.fa,98.98,0.92,50.0,6389542,55549,0.9995737
chicken1_D42_maxbin.027.fasta.contigs.fa,63.87,0.0,0.0,1755974,11893,0.0
chicken1_D42_maxbin.028.fasta_sub.contigs.fa,79.83,2.81,45.0,2518409,25272,0.9855627849999999
chicken1_D42_maxbin.030.fasta.contigs.fa,57.72,8.39,0.0,2177082,43778,0.0
chicken1_D42_maxbin.031.fasta.contigs.fa,39.77,23.49,3.52,3184647,43789,0.0
chicken1_D42_maxbin.033.fasta.contigs.fa,80.07,1.4,0.0,1731324,128069,0.99970856
chicken1_D42_maxbin.034.fasta_sub.contigs.fa,56.87,2.21,36.36,1252737,30088,0.0
chicken1_D42_maxbin.035.fasta.contigs.fa,75.5,2.77,0.0,2063898,42228,0.9982498822222221
chicken1_D42_maxbin.036.fasta.contigs.fa,93.65,1.27,0.0,5025090,39520,0.99974334
chicken1_D42_maxbin.037.fasta.contigs.fa,82.9,3.46,0.0,2241845,33590,0.9992235705263157
chicken1_D42_maxbin.041.fasta_sub.contigs.fa,88.01,41.61,66.67,2963418,29995,0.0
chicken1_D42_maxbin.042.fasta.contigs.fa,88.25,24.68,0.0,4106756,18500,0.0
chicken1_D42_maxbin.046.fasta_sub.contigs.fa,51.81,12.77,13.79,1733036,5456,0.0
chicken1_D42_maxbin.054.fasta.contigs.fa,78.79,15.24,0.0,7498035,4129,0.9993276466666666
chicken1_D42_maxbin.056.fasta.contigs.fa,74.36,30.86,4.08,3496934,2550,0.0
chicken1_D42_maxbin.059.fasta.contigs.fa,87.3,11.24,0.0,1977726,2750,0.998775730625
chicken1_D42_maxbin.062.fasta.contigs.fa,65.99,14.16,2.86,1639432,1800,0.0
chicken1_D42_metabat2.103.fa_sub.contigs.fa,11.11,0.0,0.0,296818,70409,0.0
chicken1_D42_metabat2.149.fa.contigs.fa,13.92,0.0,0.0,543300,67646,0.0
chicken1_D42_metabat2.29.fa_sub.contigs.fa,7.72,0.0,0.0,422786,124906,0.0
chicken1_D42_metabat2.30.fa.contigs.fa,20.75,0.0,0.0,384809,46073,0.0
chicken1_D42_metabat2.69.fa.contigs.fa,81.6,4.49,70.0,2757571,35172,0.998456487368421
chicken1_D42_metabat2.84.fa.contigs.fa,26.44,0.0,0.0,461017,25609,0.0
chicken1_D42_metabat2.90.fa.contigs.fa,35.37,0.0,0.0,901377,55386,0.0
chicken1_D43_maxbin.002.fasta.contigs.fa,89.01,0.55,0.0,1034386,293956,0.0
chicken1_D43_maxbin.004.fasta.contigs.fa,82.76,13.17,7.89,1641762,31315,0.0
chicken1_D43_maxbin.005.fasta.contigs.fa,84.42,1.43,66.67,2156190,19754,0.0
chicken1_D43_maxbin.006.fasta.contigs.fa,91.74,0.0,0.0,2290062,51563,0.9997018714285714
chicken1_D43_maxbin.007.fasta.contigs.fa,85.0,10.57,8.0,3530505,53806,0.9889849
chicken1_D43_maxbin.008.fasta.contigs.fa,58.86,10.18,33.33,1318234,20753,0.0
chicken1_D43_maxbin.009.fasta.contigs.fa,76.09,4.56,28.57,2901262,25934,0.0
chicken1_D43_maxbin.011.fasta.contigs.fa,71.3,11.65,61.7,1402110,16306,0.0
chicken1_D43_maxbin.014.fasta.contigs.fa,18.65,3.9,62.5,1361453,12383,0.0
chicken1_D43_maxbin.015.fasta.contigs.fa,76.01,6.29,5.88,1866863,29529,0.9843227256666668
chicken1_D43_maxbin.018.fasta.contigs.fa,93.46,10.34,66.67,2749431,28425,0.0
chicken1_D43_maxbin.020.fasta.contigs.fa,40.06,0.34,0.0,784202,83079,0.0
chicken1_D43_maxbin.021.fasta.contigs.fa,93.96,0.0,0.0,2088976,116104,0.0
chicken1_D43_maxbin.022.fasta.contigs.fa,93.95,1.37,20.0,1794393,38111,0.9994075750000001
chicken1_D43_maxbin.025.fasta.contigs.fa,93.04,18.3,8.16,4218016,59564,0.0
chicken1_D43_maxbin.026.fasta.contigs.fa,70.29,5.01,6.67,2189562,23281,0.0
chicken1_D43_maxbin.027.fasta.contigs.fa,57.1,16.62,11.43,1616704,9022,0.0
chicken1_D43_maxbin.028.fasta.contigs.fa,88.72,0.16,0.0,1223780,55025,0.0
chicken1_D43_maxbin.029.fasta.contigs.fa,71.71,4.94,0.0,1697787,32300,0.9986312199999998
chicken1_D43_maxbin.032.fasta.contigs.fa,87.47,0.34,0.0,1868545,76971,0.0
chicken1_D43_maxbin.033.fasta.contigs.fa,92.07,0.51,0.0,2443062,116196,0.0
chicken1_D43_maxbin.034.fasta.contigs.fa,58.95,2.04,0.0,2436462,67864,0.0
chicken1_D43_maxbin.035.fasta.contigs.fa,96.71,6.7,43.48,2631723,53575,0.0
chicken1_D43_maxbin.038.fasta.contigs.fa,88.2,6.18,12.5,1719357,20080,0.0
chicken1_D43_maxbin.041.fasta.contigs.fa,75.4,11.71,17.24,2458731,52102,0.0
chicken1_D43_maxbin.043.fasta.contigs.fa,77.25,8.73,7.69,1657151,20947,0.0
chicken1_D43_maxbin.045.fasta.contigs.fa,90.6,3.42,28.57,1891504,22625,0.0
chicken1_D43_maxbin.046.fasta.contigs.fa,81.28,3.87,60.0,2130147,44718,0.0
chicken1_D43_maxbin.047.fasta.contigs.fa,73.42,4.25,0.0,2999906,34717,0.0
chicken1_D43_maxbin.048.fasta.contigs.fa,84.85,1.69,40.0,1637912,8137,0.0
chicken1_D43_maxbin.049.fasta.contigs.fa,49.78,0.0,0.0,1236095,49621,0.0
chicken1_D43_maxbin.053.fasta.contigs.fa,75.84,4.71,60.0,2016570,17495,0.0
chicken1_D43_maxbin.055.fasta.contigs.fa,25.32,21.24,11.18,3459484,11401,0.0
chicken1_D43_maxbin.057.fasta.contigs.fa,79.99,3.96,25.0,2422481,24813,0.0
chicken1_D43_maxbin.061.fasta.contigs.fa,58.87,17.19,0.0,1611605,29374,0.0
chicken1_D43_maxbin.062.fasta.contigs.fa,87.27,6.12,12.5,3789054,22789,0.9792588083333332
chicken1_D43_maxbin.064.fasta.contigs.fa,15.79,4.17,11.76,384322,3891,0.0
chicken1_D43_maxbin.065.fasta.contigs.fa,84.31,22.33,61.64,2786101,10057,0.0
chicken1_D43_maxbin.066.fasta.contigs.fa,45.87,5.5,14.29,1380818,6096,0.0
chicken1_D43_maxbin.067.fasta.contigs.fa,37.3,21.23,20.51,1055366,5905,0.0
chicken1_D43_maxbin.068.fasta.contigs.fa,93.1,48.2,20.98,2867116,8028,0.0
chicken1_D43_maxbin.071.fasta.contigs.fa,71.93,35.96,27.59,1623742,3915,0.0
chicken1_D43_maxbin.072.fasta.contigs.fa,81.6,9.91,7.14,2351394,20104,0.9948623885714287
chicken1_D43_maxbin.075.fasta.contigs.fa,43.6,3.51,0.0,1711015,4995,0.0
chicken1_D43_maxbin.081.fasta_sub.contigs.fa,41.57,6.74,14.29,1072725,8329,0.0
chicken1_D43_maxbin.084.fasta.contigs.fa,13.76,2.83,25.0,3839913,3107,0.0
chicken1_D43_maxbin.085.fasta.contigs.fa,79.36,25.96,3.37,3830276,5789,0.0
chicken1_D43_maxbin.086.fasta.contigs.fa,91.64,4.56,14.29,2373875,9288,0.9870692789473686
chicken1_D43_maxbin.095.fasta.contigs.fa,87.08,61.99,22.45,2542452,6470,0.0
chicken1_D43_maxbin.097.fasta.contigs.fa,85.95,47.9,2.05,3044777,7320,0.0
chicken1_D43_maxbin.100.fasta.contigs.fa,79.27,5.93,20.0,2169060,6923,0.0
chicken1_D43_maxbin.103.fasta.contigs.fa,43.28,11.43,60.0,1812561,3679,0.0
chicken1_D43_maxbin.107.fasta.contigs.fa,80.22,14.79,8.0,2527365,6650,0.0
chicken1_D43_maxbin.115.fasta.contigs.fa,84.51,5.93,7.69,1729916,6480,0.0
chicken1_D43_maxbin.120.fasta.contigs.fa,87.97,63.18,29.11,4987783,4918,0.0
chicken1_D43_maxbin.133.fasta.contigs.fa,43.71,22.06,0.0,3189278,1979,0.0
chicken1_D43_maxbin.136.fasta.contigs.fa,24.15,6.69,17.39,347882,1976,0.0
chicken1_D43_maxbin.143.fasta.contigs.fa,46.44,14.47,3.33,887585,2410,0.0
chicken1_D43_maxbin.145.fasta.contigs.fa,49.26,14.92,0.0,3071435,2025,0.0
chicken1_D43_maxbin.153.fasta.contigs.fa,74.95,1.89,33.33,1342369,3246,0.0
chicken1_D43_maxbin.161.fasta.contigs.fa,57.94,21.64,2.75,3279603,1734,0.0
chicken1_D43_metabat2.10.fa.contigs.fa,62.46,1.57,0.0,1317394,23011,0.0
chicken1_D43_metabat2.103.fa.contigs.fa,48.26,0.19,33.33,766535,26065,0.0
chicken1_D43_metabat2.112.fa.contigs.fa,49.13,5.64,9.52,759238,35910,0.0
chicken1_D43_metabat2.114.fa.contigs.fa,51.01,16.11,16.28,1322329,14965,0.0
chicken1_D43_metabat2.147.fa.contigs.fa,31.07,0.0,0.0,595920,9570,0.0
chicken1_D43_metabat2.150.fa_sub.contigs.fa,50.56,3.37,0.0,826298,17354,0.0
chicken1_D43_metabat2.151.fa.contigs.fa,18.59,0.0,0.0,300555,28659,0.0
chicken1_D43_metabat2.46.fa.contigs.fa,28.28,0.02,100.0,472869,39477,0.0
chicken1_D43_metabat2.80.fa.contigs.fa,53.4,1.12,0.0,638339,8212,0.0
chicken1_D43_metabat2.84.fa.contigs.fa,38.58,0.0,0.0,771379,12844,0.0
chicken1_D4_maxbin.001.fasta.contigs.fa,100.0,0.18,0.0,3987280,168420,0.9998837138095235
chicken1_D4_maxbin.002.fasta.contigs.fa,68.57,1.59,0.0,2520587,68077,0.0
chicken1_D4_maxbin.003.fasta.contigs.fa,26.09,0.3,100.0,1462720,18423,0.0
chicken1_D4_maxbin.004.fasta.contigs.fa,60.62,0.74,75.0,2385683,16001,0.0
chicken1_D4_maxbin.005.fasta.contigs.fa,28.52,4.45,0.0,1033958,109640,0.0
chicken1_D4_maxbin.007.fasta.contigs.fa,77.34,0.89,0.0,1403801,59709,0.9999312944000001
chicken1_D4_maxbin.008.fasta.contigs.fa,97.99,3.36,0.0,2803011,67766,0.9971596223076925
chicken1_D4_maxbin.010.fasta.contigs.fa,85.01,2.82,0.0,2566508,72509,0.9998200047619049
chicken1_D4_maxbin.011.fasta.contigs.fa,92.95,0.67,0.0,2852890,38842,0.9948070448780488
chicken1_D4_maxbin.012.fasta.contigs.fa,67.72,0.85,0.0,2982690,91585,0.0
chicken1_D4_maxbin.013.fasta.contigs.fa,90.51,5.82,50.0,3815429,10683,0.9892889157142857
chicken1_D4_maxbin.014.fasta.contigs.fa,91.22,63.04,1.27,3616051,30636,0.0
chicken1_D4_maxbin.015.fasta.contigs.fa,95.28,2.49,0.0,3029554,46470,0.997355512631579
chicken1_D4_maxbin.017.fasta.contigs.fa,16.0,1.34,0.0,2499634,8698,0.0
chicken1_D4_maxbin.020.fasta.contigs.fa,91.11,12.75,0.0,2642114,62124,0.9997456710000001
chicken1_D4_maxbin.022.fasta.contigs.fa,72.93,0.67,0.0,1895805,91386,0.9992870481818182
chicken1_D4_maxbin.023.fasta.contigs.fa,95.25,4.11,0.0,3285512,51169,0.9975307121052632
chicken1_D4_maxbin.024.fasta.contigs.fa,91.96,2.1,0.0,2077244,122940,0.9997293321739129
chicken1_D4_maxbin.025.fasta.contigs.fa,76.9,2.17,16.67,3061421,21989,0.9954153
chicken1_D4_maxbin.026.fasta.contigs.fa,90.94,1.61,6.67,2584403,85265,0.99937799625
chicken1_D4_maxbin.027.fasta.contigs.fa,76.87,1.36,0.0,1891254,57392,0.9994516805555556
chicken1_D4_maxbin.028.fasta_sub.contigs.fa,49.77,16.67,10.0,1741063,24849,0.0
chicken1_D4_maxbin.031.fasta.contigs.fa,94.78,7.08,5.26,3198380,78228,0.0
chicken1_D4_maxbin.032.fasta_sub.contigs.fa,85.5,8.36,0.0,6942029,42041,0.9992729907692308
chicken1_D4_maxbin.033.fasta.contigs.fa,87.92,4.75,0.0,2766255,40143,0.9969743613333333
chicken1_D4_maxbin.034.fasta.contigs.fa,80.32,1.81,0.0,2083234,28242,0.999263997368421
chicken1_D4_maxbin.036.fasta.contigs.fa,88.75,62.05,67.52,4456886,12655,0.0
chicken1_D4_maxbin.047.fasta.contigs.fa,98.06,3.55,6.67,2843241,9949,0.999755558148148
chicken1_D4_maxbin.049.fasta.contigs.fa,92.28,37.72,2.13,3217109,5921,0.0
chicken1_D4_maxbin.050.fasta_sub.contigs.fa,54.47,25.71,25.0,3346793,5268,0.0
chicken1_D4_maxbin.051.fasta.contigs.fa,35.28,7.92,0.0,3425830,2543,0.0
chicken1_D4_maxbin.052.fasta.contigs.fa,42.05,7.93,25.0,1003527,4017,0.0
chicken1_D4_maxbin.059.fasta.contigs.fa,82.55,6.04,21.43,2677336,3032,0.993355671764706
chicken1_D4_maxbin.066.fasta.contigs.fa,49.99,12.69,2.86,2908124,2473,0.0
chicken1_D4_maxbin.068.fasta.contigs.fa,40.91,2.35,0.0,1299223,1549,0.0
chicken1_D4_metabat2.106.fa.contigs.fa,30.88,0.29,0.0,1135417,26695,0.0
chicken1_D4_metabat2.25.fa.contigs.fa,19.81,0.0,0.0,467150,25369,0.0
